pop,gen,cost,compositionality,agent
19,21,22.869016,0.02,rational
19,22,19.845071999999984,0.0,rational
19,23,22.827191999999997,0.0,rational
19,24,20.441495999999983,0.0,rational
19,25,21.037919999999986,0.0,rational
19,26,20.441495999999983,0.0,rational
19,27,24.616463999999997,0.0,rational
19,28,22.230767999999994,0.0,rational
19,29,22.230767999999994,0.0,rational
19,30,22.23076799999999,0.0,rational
19,31,19.84507199999998,0.0,rational
20,1,47.876999999999974,0.0,rational
20,2,19.845071999999984,0.0,rational
20,3,21.63434399999999,0.0,rational
20,4,18.652223999999986,0.0,rational
20,5,19.845071999999984,0.0,rational
20,6,19.248647999999985,0.0,rational
20,7,22.827192,0.0,rational
20,8,23.423615999999996,0.0,rational
20,9,21.037919999999986,0.0,rational
20,10,18.652223999999986,0.0,rational
20,11,24.020039999999998,0.0,rational
20,12,24.061863999999993,0.02,rational
20,13,24.22108999999999,0.02,rational
20,14,24.061863999999996,0.02,rational
20,15,25.851135999999993,0.02,rational
20,16,19.84507199999998,0.0,rational
20,17,24.061863999999986,0.02,rational
20,18,26.405735999999997,0.0,rational
20,19,19.845071999999988,0.0,rational
20,20,24.020039999999998,0.0,rational
20,21,23.423616000000003,0.0,rational
20,22,19.84507199999998,0.0,rational
20,23,27.043984000000005,0.02,rational
20,24,27.00216,0.0,rational
20,25,24.616463999999997,0.0,rational
20,26,21.63434399999999,0.0,rational
20,27,22.230767999999994,0.0,rational
20,28,21.634343999999984,0.0,rational
20,29,21.037919999999986,0.0,rational
20,30,20.441495999999983,0.0,rational
20,31,20.441495999999983,0.0,rational
21,1,47.876999999999974,0.0,rational
21,2,21.037919999999986,0.0,rational
21,3,24.020039999999995,0.0,rational
21,4,23.423615999999992,0.0,rational
21,5,23.423615999999992,0.0,rational
21,6,24.616463999999997,0.0,rational
21,7,24.616464000000004,0.0,rational
21,8,24.658288000000006,0.02,rational
21,9,27.085808,0.04,rational
21,10,25.47557399999999,0.02,rational
21,11,21.634343999999988,0.0,rational
21,12,24.616463999999997,0.0,rational
21,13,24.020039999999995,0.0,rational
21,14,21.079743999999987,0.02,rational
21,15,22.82719199999999,0.0,rational
21,16,22.230767999999994,0.0,rational
21,17,22.23076799999999,0.0,rational
21,18,21.634343999999984,0.0,rational
21,19,22.82719199999999,0.0,rational
21,20,21.67616799999999,0.02,rational
21,21,22.23076799999999,0.0,rational
21,22,22.230767999999994,0.0,rational
21,23,24.020039999999998,0.0,rational
21,24,21.03791999999999,0.0,rational
21,25,25.212888000000003,0.0,rational
21,26,24.616464,0.0,rational
21,27,21.037919999999986,0.0,rational
21,28,23.423615999999996,0.0,rational
21,29,22.82719199999999,0.0,rational
21,30,19.845071999999984,0.0,rational
21,31,22.869016,0.02,rational
22,1,47.876999999999974,0.0,rational
22,2,22.82719199999999,0.0,rational
22,3,22.869016,0.02,rational
22,4,22.869016,0.02,rational
22,5,21.67616799999999,0.02,rational
22,6,21.037919999999986,0.0,rational
22,7,21.63434399999999,0.0,rational
22,8,20.441495999999983,0.0,rational
22,9,22.27259199999999,0.02,rational
22,10,21.63434399999999,0.0,rational
22,11,24.658288,0.02,rational
22,12,20.441495999999983,0.0,rational
22,13,24.02003999999999,0.0,rational
22,14,24.061863999999996,0.02,rational
22,15,26.606786000000003,0.02,rational
22,16,20.107757999999983,0.02,rational
22,17,23.089877999999995,0.02,rational
22,18,22.23076799999999,0.0,rational
22,19,21.63434399999999,0.0,rational
22,20,21.037919999999986,0.0,rational
22,21,23.423615999999992,0.0,rational
22,22,22.869016,0.02,rational
22,23,20.70418199999998,0.02,rational
22,24,22.827192,0.0,rational
22,25,21.03791999999999,0.0,rational
22,26,22.23076799999999,0.0,rational
22,27,21.079743999999987,0.02,rational
22,28,22.230767999999994,0.0,rational
22,29,22.27259199999999,0.02,rational
22,30,20.441495999999983,0.0,rational
22,31,22.230767999999983,0.0,rational
23,1,47.876999999999974,0.0,rational
23,2,27.598584000000002,0.0,rational
23,3,19.845071999999984,0.0,rational
23,4,20.483319999999985,0.02,rational
23,5,19.511333999999984,0.02,rational
23,6,24.820694000000003,0.14,rational
23,7,23.686301999999987,0.02,rational
23,8,22.869016,0.02,rational
23,9,21.63434399999999,0.0,rational
23,10,21.634343999999988,0.0,rational
23,11,19.24864799999998,0.0,rational
23,12,22.869016,0.02,rational
23,13,23.42361599999999,0.0,rational
23,14,19.84507199999998,0.0,rational
23,15,21.037919999999986,0.0,rational
23,16,20.441495999999983,0.0,rational
23,17,20.441495999999983,0.0,rational
23,18,22.23076799999999,0.0,rational
23,19,22.23076799999999,0.0,rational
23,20,24.616464,0.0,rational
23,21,19.845071999999984,0.0,rational
23,22,21.03791999999999,0.0,rational
23,23,24.020039999999998,0.0,rational
23,24,19.845071999999984,0.0,rational
23,25,22.230767999999994,0.0,rational
23,26,21.63434399999999,0.0,rational
23,27,23.423615999999992,0.0,rational
23,28,23.465439999999994,0.02,rational
23,29,20.70418199999999,0.02,rational
23,30,21.63434399999999,0.0,rational
23,31,21.63434399999999,0.0,rational
24,1,47.876999999999974,0.0,rational
24,2,19.845071999999984,0.0,rational
24,3,21.634343999999984,0.0,rational
24,4,24.020039999999998,0.0,rational
24,5,19.845071999999984,0.0,rational
24,6,25.254711999999994,0.02,rational
24,7,23.42361599999999,0.0,rational
24,8,24.02003999999999,0.0,rational
24,9,22.827191999999986,0.0,rational
24,10,20.441495999999983,0.0,rational
24,11,22.827191999999986,0.0,rational
24,12,25.212887999999992,0.0,rational
24,13,25.809312000000013,0.0,rational
24,14,25.851135999999997,0.02,rational
24,15,21.037919999999986,0.0,rational
24,16,24.616464,0.0,rational
24,17,22.869016,0.02,rational
24,18,21.676167999999993,0.02,rational
24,19,19.886895999999986,0.02,rational
24,20,20.441495999999987,0.0,rational
24,21,26.447560000000003,0.02,rational
24,22,19.248647999999985,0.0,rational
24,23,18.652223999999983,0.0,rational
